web-scraper-order,web-scraper-start-url,sport,sport-href,competition
"1680540071-628","https://www.horacemann.org/athletics/teams-programs","Cross Country - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/54","Oct 8 2022
							 1:10 PM
				

				
	
			Cross Country - Girls Varsity


				
					
					
						Manhattan College Invitational - Homecoming
					
				















					View Details"
"1680540071-629","https://www.horacemann.org/athletics/teams-programs","Cross Country - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/54","Oct 12 2022
							 4:15 PM
				

				
	
			Cross Country - Girls Varsity


				
					
					
						Ivy Developmental Meet IV
					
				















					View Details"
"1680540071-630","https://www.horacemann.org/athletics/teams-programs","Cross Country - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/54","Oct 21 2022
							 5:00 PM
				

				
	
			Cross Country - Girls Varsity


				
					
					
						The George Calano Collegiate Invitational
					
				















					View Details"
"1680540071-631","https://www.horacemann.org/athletics/teams-programs","Cross Country - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/54","Oct 28 2022
							 4:35 PM
				

				
	
			Cross Country - Girls Varsity


				
					
					
						IVY Championship
					
				















					View Details"
"1680540071-632","https://www.horacemann.org/athletics/teams-programs","Cross Country - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/54","Nov 7 2022
							 3:00 PM
				

				
	
			Cross Country - Girls Varsity


				
					
					
						NYSAIS Championship
					
				















					View Details"
"1680540074-633","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Sep 29 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				















					View Details"
"1680540074-634","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Oct 6 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				















					View Details"
"1680540074-635","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Oct 13 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				













				
						CANCELLED
				


					View Details"
"1680540074-636","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Oct 20 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				















					View Details"
"1680540074-637","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Oct 27 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				















					View Details"
"1680540074-638","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Nov 2 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet
					
				















					View Details"
"1680540074-639","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/67","Nov 3 2022
							 3:50 PM
				

				
	
			Cross Country - Boys MD


				
					
					
						MPMSTFA Meet - Raindate
					
				















					View Details"
"1680540077-640","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/53","Sep 14 2022
							 4:35 PM
				

				
	
			Cross Country - Boys Varsity


				
					
					
						Ivy Developmental Meet I
					
				















					View Details"
"1680540077-641","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/53","Sep 17 2022
							 8:00 AM
				

				
	
			Cross Country - Boys Varsity


				
					
					
						Regis Invitational
					
				















					View Details"
"1680540077-642","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/53","Sep 21 2022
							 4:35 PM
				

				
	
			Cross Country - Boys Varsity


				
					
					
						Ivy Developmental Meet II
					
				















					View Details"
"1680540077-643","https://www.horacemann.org/athletics/teams-programs","Cross Country - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/53","Sep 28 2022
							 4:35 PM
				

				
	
			Cross Country - Boys Varsity


				
					
					
						Ivy Developmental Meet III
					
				















					View Details"
